concept_id,concept_name,standard_concept,standard_concept_caption,invalid_reason,invalid_reason_caption,concept_code,domain_id,vocabulary_id,concept_class_id,valid_start_date,valid_end_date
43634086,1000 ML Alanine 10.4 MG/ML / Ammonium Chloride 4.4 MG/ML / Arginine 11.5 MG/ML / Aspartic Acid 5.6 MG/ML / Glutamate 7.38 MG/ML / Glycine 11.9 MG/ML / Histidine 3 MG/ML / Isoleucine 5 MG/ML / ... Injectable Solution [Alvesin] by Berlin-Chemie,S,Standard,V,Valid,OMOP870351,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
43705974,1000 ML Alanine 10.4 MG/ML / Ammonium Chloride 4.4 MG/ML / Arginine 11.5 MG/ML / Aspartic Acid 5.6 MG/ML / Glutamate 7.38 MG/ML / Glycine 11.9 MG/ML / Histidine 3 MG/ML / Isoleucine 5 MG/ML / ... Injectable Solution [Aminoplasmal B.Braun],S,Standard,V,Valid,OMOP870346,Drug,RxNorm Extension,Quant Branded Drug,1503547200000,4102376400000
43759802,1000 ML Alanine 10.4 MG/ML / Ammonium Chloride 4.4 MG/ML / Arginine 11.5 MG/ML / Aspartic Acid 5.6 MG/ML / Glutamate 7.38 MG/ML / Glycine 11.9 MG/ML / Histidine 3 MG/ML / Isoleucine 5 MG/ML / ... Injectable Solution [Aminoplasmal B.Braun] by B.Braun,S,Standard,V,Valid,OMOP870347,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
43634087,1000 ML Alanine 10.4 MG/ML / Ammonium Chloride 4.4 MG/ML / Arginine 11.5 MG/ML / Aspartic Acid 5.6 MG/ML / Glutamate 7.38 MG/ML / Glycine 11.9 MG/ML / Histidine 3 MG/ML / Isoleucine 5 MG/ML / ... Injectable Solution [Infesol] by Berlin-Chemie,S,Standard,V,Valid,OMOP870353,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
43813949,1000 ML Alanine 10.4 MG/ML / Ammonium Chloride 4.4 MG/ML / Arginine 11.5 MG/ML / Aspartic Acid 5.6 MG/ML / Glutamate 7.38 MG/ML / Glycine 11.9 MG/ML / Histidine 3 MG/ML / Isoleucine 5 MG/ML / Leucine 8.8 MG/ML / ... Injectable Solution,S,Standard,V,Valid,OMOP871412,Drug,RxNorm Extension,Quant Clinical Drug,1503547200000,4102376400000
43813899,1000 ML Alanine 10.4 MG/ML / Ammonium Chloride 4.4 MG/ML / Arginine 11.5 MG/ML / Aspartic Acid 5.6 MG/ML / Glutamate 7.38 MG/ML / Glycine 11.9 MG/ML / Histidine 3 MG/ML / Isoleucine 5 MG/ML / Leucine 8.8 MG/ML / ... Injectable Solution [Alvesin],S,Standard,V,Valid,OMOP870349,Drug,RxNorm Extension,Quant Branded Drug,1503547200000,4102376400000
43670165,1000 ML Alanine 10.4 MG/ML / Ammonium Chloride 4.4 MG/ML / Arginine 11.5 MG/ML / Aspartic Acid 5.6 MG/ML / Glutamate 7.38 MG/ML / Glycine 11.9 MG/ML / Histidine 3 MG/ML / Isoleucine 5 MG/ML / Leucine 8.8 MG/ML / ... Injectable Solution [Infesol],S,Standard,V,Valid,OMOP870352,Drug,RxNorm Extension,Quant Branded Drug,1503547200000,4102376400000
2009235,1000 ML alanine 10.4 MG/ML / arginine 2.03 MG/ML / calcium chloride 0.343 MG/ML / glucose 115 MG/ML / glycine 3 MG/ML / histidine 0.6 MG/ML / isoleucine 1.48 MG/ML / l-cysteine 0.05 MG/ML / ... Injectable Solution [KABITWIN PERI NO1],S,Standard,V,Valid,OMOP4921439,Drug,RxNorm Extension,Quant Branded Drug,1596168000000,4102376400000
2009236,1000 ML alanine 10.4 MG/ML / arginine 2.03 MG/ML / calcium chloride 0.343 MG/ML / glucose 115 MG/ML / glycine 3 MG/ML / histidine 0.6 MG/ML / isoleucine 1.48 MG/ML / l-cysteine 0.05 MG/ML / ... Injectable Solution [KABITWIN PERI NO1] by Daihan,S,Standard,V,Valid,OMOP4921440,Drug,RxNorm Extension,Marketed Product,1596168000000,4102376400000
2009234,1000 ML alanine 10.4 MG/ML / arginine 2.03 MG/ML / calcium chloride 0.343 MG/ML / glucose 115 MG/ML / glycine 3 MG/ML / histidine 0.6 MG/ML / isoleucine 1.48 MG/ML / l-cysteine 0.05 MG/ML / leucine 2.01 MG/ML / lysine 2.2 MG/ML / ... Injectable Solution,S,Standard,V,Valid,OMOP4921438,Drug,RxNorm Extension,Quant Clinical Drug,1596168000000,4102376400000
2902700,1000 ML alanine 10.4 MG/ML / arginine 5.75 MG/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 125 MG/ML / glycine 5.7 MG/ML / histidine 2.4 MG/ML / isoleucine 3 MG/ML / leucine 3.65 MG/ML / lysine 2.9 MG/ML / ... Injection Box of 12,S,Standard,V,Valid,OMOP5119548,Drug,RxNorm Extension,Quant Clinical Box,1625025600000,4102376400000
2902701,1000 ML alanine 10.4 MG/ML / arginine 5.75 MG/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 125 MG/ML / glycine 5.7 MG/ML / histidine 2.4 MG/ML / isoleucine 3 MG/ML / leucine 3.65 MG/ML / lysine 2.9 MG/ML / magnesium 0.061 MG/ML / ... Injection,S,Standard,V,Valid,OMOP5119549,Drug,RxNorm Extension,Quant Clinical Drug,1625025600000,4102376400000
2902696,1000 ML alanine 10.4 MG/ML / arginine 5.75 MG/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 254 MG/ML / glycine 5.7 MG/ML / histidine 2.4 MG/ML / isoleucine 3 MG/ML / leucine 3.65 MG/ML / lysine 2.9 MG/ML / ... Injection Box of 12,S,Standard,V,Valid,OMOP5119546,Drug,RxNorm Extension,Quant Clinical Box,1625025600000,4102376400000
2902697,1000 ML alanine 10.4 MG/ML / arginine 5.75 MG/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 254 MG/ML / glycine 5.7 MG/ML / histidine 2.4 MG/ML / isoleucine 3 MG/ML / leucine 3.65 MG/ML / lysine 2.9 MG/ML / magnesium 0.061 MG/ML / ... Injection,S,Standard,V,Valid,OMOP5119547,Drug,RxNorm Extension,Quant Clinical Drug,1625025600000,4102376400000
2022946,1000 ML alanine 1.24 MG/ML / arginine 1.58 MG/ML / aspartic acid 0.733 MG/ML / calcium gluconate 1.79 MG/ML / dibasic potassium phosphate 1.09 MG/ML / glucose 115 MG/ML / glutamate 10.2 MG/ML / glycine 2.12 MG/ML / ... Injectable Solution,S,Standard,V,Valid,OMOP4921458,Drug,RxNorm Extension,Quant Clinical Drug,1596168000000,4102376400000
2009246,1000 ML alanine 1.24 MG/ML / arginine 1.58 MG/ML / aspartic acid 0.733 MG/ML / calcium gluconate 1.79 MG/ML / dibasic potassium phosphate 1.09 MG/ML / glucose 115 MG/ML / glutamate 10.2 MG/ML / glycine 2.12 MG/ML / ... Injectable Solution [PN-TWIN 1],S,Standard,V,Valid,OMOP4921459,Drug,RxNorm Extension,Quant Branded Drug,1596168000000,4102376400000
2009248,1000 ML alanine 1.24 MG/ML / arginine 1.58 MG/ML / aspartic acid 0.733 MG/ML / calcium gluconate 1.79 MG/ML / dibasic potassium phosphate 1.09 MG/ML / glucose 115 MG/ML / glutamate 10.2 MG/ML / ... Injectable Solution [PN-TWIN 1] by Hanall,S,Standard,V,Valid,OMOP4921460,Drug,RxNorm Extension,Marketed Product,1596168000000,4102376400000
43795766,1000 ML Alanine 14.9 MG/ML / Ammonium Chloride 2.8 MG/ML / Arginine 8.5 MG/ML / Glycine 7.28 MG/ML / Histidine 3.12 MG/ML / Isoleucine 4.06 MG/ML / Leucine 5 MG/ML / Lysine 5.1 MG/ML / ... Injectable Solution [Clinimix] by Baxter,S,Standard,V,Valid,OMOP870104,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
43615882,1000 ML Alanine 14.9 MG/ML / Ammonium Chloride 2.8 MG/ML / Arginine 8.5 MG/ML / Glycine 7.28 MG/ML / Histidine 3.12 MG/ML / Isoleucine 4.06 MG/ML / Leucine 5 MG/ML / Lysine 5.1 MG/ML / Magnesium Chloride 1.02 MG/ML / ... Injectable Solution,S,Standard,V,Valid,OMOP870102,Drug,RxNorm Extension,Quant Clinical Drug,1503547200000,4102376400000
43652151,1000 ML Alanine 14.9 MG/ML / Ammonium Chloride 2.8 MG/ML / Arginine 8.5 MG/ML / Glycine 7.28 MG/ML / Histidine 3.12 MG/ML / Isoleucine 4.06 MG/ML / Leucine 5 MG/ML / Lysine 5.1 MG/ML / Magnesium Chloride 1.02 MG/ML / ... Injectable Solution [Clinimix],S,Standard,V,Valid,OMOP870103,Drug,RxNorm Extension,Quant Branded Drug,1503547200000,4102376400000
43154785,1000 ML Alanine 14.9 MG/ML / Arginine 8.5 MG/ML / Glycine 7.28 MG/ML / Histidine 3.12 MG/ML / Isoleucine 4.06 MG/ML / Leucine 5 MG/ML / Lysine 4.46 MG/ML / Magnesium Chloride 1.02 MG/ML / Methionine 2.8 MG/ML / ... Prefilled Syringe,S,Standard,V,Valid,OMOP431917,Drug,RxNorm Extension,Quant Clinical Drug,1503547200000,4102376400000
43723825,1000 ML Alanine 17.6 MG/ML / Ammonium Chloride 3.4 MG/ML / Arginine 9.8 MG/ML / Glycine 8.8 MG/ML / Histidine 4.12 MG/ML / Isoleucine 5.1 MG/ML / Leucine 6 MG/ML / Lysine 6.2 MG/ML / ... Injectable Solution [Clinimix] by Baxter,S,Standard,V,Valid,OMOP870107,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
43597912,1000 ML Alanine 17.6 MG/ML / Ammonium Chloride 3.4 MG/ML / Arginine 9.8 MG/ML / Glycine 8.8 MG/ML / Histidine 4.12 MG/ML / Isoleucine 5.1 MG/ML / Leucine 6 MG/ML / Lysine 6.2 MG/ML / Magnesium Chloride 1.02 MG/ML / ... Injectable Solution,S,Standard,V,Valid,OMOP870105,Drug,RxNorm Extension,Quant Clinical Drug,1503547200000,4102376400000
43615883,1000 ML Alanine 17.6 MG/ML / Ammonium Chloride 3.4 MG/ML / Arginine 9.8 MG/ML / Glycine 8.8 MG/ML / Histidine 4.12 MG/ML / Isoleucine 5.1 MG/ML / Leucine 6 MG/ML / Lysine 6.2 MG/ML / Magnesium Chloride 1.02 MG/ML / ... Injectable Solution [Clinimix],S,Standard,V,Valid,OMOP870106,Drug,RxNorm Extension,Quant Branded Drug,1503547200000,4102376400000
43723744,1000 ML Alanine 1.83 MG/ML / Ammonium Chloride 0.55 MG/ML / Arginine 1.92 MG/ML / Aspartic Acid 1.37 MG/ML / Calcium Chloride 0.54 MG/ML / Cysteine 0.43 MG/ML / Glutamate 2.29 MG/ML / GLYCERYL PHOSPHATE 2.21 MG/ML / ... Injectable Solution,S,Standard,V,Valid,OMOP868624,Drug,RxNorm Extension,Quant Clinical Drug,1503547200000,4102376400000
43831832,1000 ML Alanine 1.83 MG/ML / Ammonium Chloride 0.55 MG/ML / Arginine 1.92 MG/ML / Aspartic Acid 1.37 MG/ML / Calcium Chloride 0.54 MG/ML / Cysteine 0.43 MG/ML / Glutamate 2.29 MG/ML / GLYCERYL PHOSPHATE 2.21 MG/ML / ... Injectable Solution [Numeta G],S,Standard,V,Valid,OMOP868625,Drug,RxNorm Extension,Quant Branded Drug,1503547200000,4102376400000
43723745,1000 ML Alanine 1.83 MG/ML / Ammonium Chloride 0.55 MG/ML / Arginine 1.92 MG/ML / Aspartic Acid 1.37 MG/ML / Calcium Chloride 0.54 MG/ML / Cysteine 0.43 MG/ML / Glutamate 2.29 MG/ML / ... Injectable Solution [Numeta G] by Baxter,S,Standard,V,Valid,OMOP868626,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
35884934,1000 ML alanine 1.83 MG/ML / arginine 1.92 MG/ML / aspartic acid 1.37 MG/ML / calcium chloride 0.54 MG/ML / cysteine 0.43 MG/ML / glucose 220 MG/ML / glutamate 2.29 MG/ML / glycerol mono(di)sodium phosphate 2.14 MG/ML / ... Injectable Solution,S,Standard,V,Valid,OMOP5032186,Drug,RxNorm Extension,Quant Clinical Drug,1607317200000,4102376400000
35884933,1000 ML alanine 1.83 MG/ML / arginine 1.92 MG/ML / aspartic acid 1.37 MG/ML / calcium chloride 0.54 MG/ML / cysteine 0.43 MG/ML / glucose 220 MG/ML / glutamate 2.29 MG/ML / glycerol mono(di)sodium phosphate 2.14 MG/ML / ... Injectable Solution Box of 1,S,Standard,V,Valid,OMOP5032185,Drug,RxNorm Extension,Quant Clinical Box,1607317200000,4102376400000
35884932,1000 ML alanine 1.83 MG/ML / arginine 1.92 MG/ML / aspartic acid 1.37 MG/ML / calcium chloride 0.54 MG/ML / cysteine 0.43 MG/ML / glucose 220 MG/ML / glutamate 2.29 MG/ML / glycerol mono(di)sodium phosphate 2.14 MG/ML / ... Injectable Solution Box of 6,S,Standard,V,Valid,OMOP5032184,Drug,RxNorm Extension,Quant Clinical Box,1607317200000,4102376400000
35884928,1000 ML alanine 1.83 MG/ML / arginine 1.92 MG/ML / aspartic acid 1.37 MG/ML / calcium chloride 0.54 MG/ML / cysteine 0.43 MG/ML / glucose 220 MG/ML / glutamate 2.29 MG/ML / ... Injectable Solution [Numeta G],S,Standard,V,Valid,OMOP5032181,Drug,RxNorm Extension,Quant Branded Drug,1607317200000,4102376400000
35884926,1000 ML alanine 1.83 MG/ML / arginine 1.92 MG/ML / aspartic acid 1.37 MG/ML / calcium chloride 0.54 MG/ML / cysteine 0.43 MG/ML / glucose 220 MG/ML / glutamate 2.29 MG/ML / ... Injectable Solution [Numeta G] Box of 1,S,Standard,V,Valid,OMOP5032179,Drug,RxNorm Extension,Quant Branded Box,1607317200000,4102376400000
35884925,1000 ML alanine 1.83 MG/ML / arginine 1.92 MG/ML / aspartic acid 1.37 MG/ML / calcium chloride 0.54 MG/ML / cysteine 0.43 MG/ML / glucose 220 MG/ML / glutamate 2.29 MG/ML / ... Injectable Solution [Numeta G] Box of 1 by Baxter,S,Standard,V,Valid,OMOP5032178,Drug,RxNorm Extension,Marketed Product,1607317200000,4102376400000
35884924,1000 ML alanine 1.83 MG/ML / arginine 1.92 MG/ML / aspartic acid 1.37 MG/ML / calcium chloride 0.54 MG/ML / cysteine 0.43 MG/ML / glucose 220 MG/ML / glutamate 2.29 MG/ML / ... Injectable Solution [Numeta G] Box of 6,S,Standard,V,Valid,OMOP5032177,Drug,RxNorm Extension,Quant Branded Box,1607317200000,4102376400000
35884923,1000 ML alanine 1.83 MG/ML / arginine 1.92 MG/ML / aspartic acid 1.37 MG/ML / calcium chloride 0.54 MG/ML / cysteine 0.43 MG/ML / glucose 220 MG/ML / glutamate 2.29 MG/ML / ... Injectable Solution [Numeta G] Box of 6 by Baxter,S,Standard,V,Valid,OMOP5032176,Drug,RxNorm Extension,Marketed Product,1607317200000,4102376400000
35884927,1000 ML alanine 1.83 MG/ML / arginine 1.92 MG/ML / aspartic acid 1.37 MG/ML / calcium chloride 0.54 MG/ML / cysteine 0.43 MG/ML / glucose 220 MG/ML / glutamate 2.29 MG/ML / ... Injectable Solution [Numeta G] by Baxter,S,Standard,V,Valid,OMOP5032180,Drug,RxNorm Extension,Marketed Product,1607317200000,4102376400000
43831924,1000 ML Alanine 20.7 MG/ML / Ammonium Chloride 4.4 MG/ML / Arginine 11.5 MG/ML / Glycine 10.3 MG/ML / Histidine 4.8 MG/ML / Isoleucine 6 MG/ML / Leucine 7.3 MG/ML / Lysine 7.3 MG/ML / ... Injectable Solution [Clinimix] by Baxter,S,Standard,V,Valid,OMOP870101,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
43795765,1000 ML Alanine 20.7 MG/ML / Ammonium Chloride 4.4 MG/ML / Arginine 11.5 MG/ML / Glycine 10.3 MG/ML / Histidine 4.8 MG/ML / Isoleucine 6 MG/ML / Leucine 7.3 MG/ML / Lysine 7.3 MG/ML / Magnesium Chloride 1.02 MG/ML / ... Injectable Solution,S,Standard,V,Valid,OMOP870098,Drug,RxNorm Extension,Quant Clinical Drug,1503547200000,4102376400000
43615881,1000 ML Alanine 20.7 MG/ML / Ammonium Chloride 4.4 MG/ML / Arginine 11.5 MG/ML / Glycine 10.3 MG/ML / Histidine 4.8 MG/ML / Isoleucine 6 MG/ML / Leucine 7.3 MG/ML / Lysine 7.3 MG/ML / Magnesium Chloride 1.02 MG/ML / ... Injectable Solution [Clinimix],S,Standard,V,Valid,OMOP870099,Drug,RxNorm Extension,Quant Branded Drug,1503547200000,4102376400000
43723743,1000 ML Alanine 2.1 MG/ML / Ammonium Chloride 0.62 MG/ML / Arginine 2.16 MG/ML / Aspartic Acid 1.54 MG/ML / Calcium Chloride 0.92 MG/ML / Cysteine 0.48 MG/ML / Glutamate 2.58 MG/ML / GLYCERYL PHOSPHATE 1.96 MG/ML / ... Injectable Solution,S,Standard,V,Valid,OMOP868620,Drug,RxNorm Extension,Quant Clinical Drug,1503547200000,4102376400000
43652064,1000 ML Alanine 2.1 MG/ML / Ammonium Chloride 0.62 MG/ML / Arginine 2.16 MG/ML / Aspartic Acid 1.54 MG/ML / Calcium Chloride 0.92 MG/ML / Cysteine 0.48 MG/ML / Glutamate 2.58 MG/ML / GLYCERYL PHOSPHATE 1.96 MG/ML / ... Injectable Solution [Numeta G],S,Standard,V,Valid,OMOP868621,Drug,RxNorm Extension,Quant Branded Drug,1503547200000,4102376400000
43687939,1000 ML Alanine 2.1 MG/ML / Ammonium Chloride 0.62 MG/ML / Arginine 2.16 MG/ML / Aspartic Acid 1.54 MG/ML / Calcium Chloride 0.92 MG/ML / Cysteine 0.48 MG/ML / Glutamate 2.58 MG/ML / ... Injectable Solution [Numeta G] by Baxter,S,Standard,V,Valid,OMOP868622,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
2022965,1000 ML alanine 2.59 MG/ML / arginine 3.43 MG/ML / ascorbic acid 0.05 MG/ML / aspartic acid 0.15 MG/ML / biotin 0.0000508 MG/ML / calcium gluconate 1.9 MG/ML / ergocalciferol 0.000005 MG/ML / folic acid 0.0002 MG/ML / ... Injectable Solution,S,Standard,V,Valid,OMOP4921481,Drug,RxNorm Extension,Quant Clinical Drug,1596168000000,4102376400000
2022966,1000 ML alanine 2.59 MG/ML / arginine 3.43 MG/ML / ascorbic acid 0.05 MG/ML / aspartic acid 0.15 MG/ML / biotin 0.0000508 MG/ML / calcium gluconate 1.9 MG/ML / ergocalciferol 0.000005 MG/ML / ... Injectable Solution [FULCALIQ 2],S,Standard,V,Valid,OMOP4921482,Drug,RxNorm Extension,Quant Branded Drug,1596168000000,4102376400000
2022967,1000 ML alanine 2.59 MG/ML / arginine 3.43 MG/ML / ascorbic acid 0.05 MG/ML / aspartic acid 0.15 MG/ML / biotin 0.0000508 MG/ML / calcium gluconate 1.9 MG/ML / ergocalciferol 0.000005 MG/ML / ... Injectable Solution [FULCALIQ 2] by CJ,S,Standard,V,Valid,OMOP4921483,Drug,RxNorm Extension,Marketed Product,1596168000000,4102376400000
2009250,1000 ML alanine 30.1 MG/ML / arginine 3.95 MG/ML / aspartic acid 1.91 MG/ML / calcium chloride 0.343 MG/ML / glucose 250 MG/ML / glutamate 3.14 MG/ML / glycine 5.15 MG/ML / histidine 3 MG/ML / ... Injectable Solution [PN-MIX NO2] by Hanall,S,Standard,V,Valid,OMOP4921468,Drug,RxNorm Extension,Marketed Product,1596168000000,4102376400000
2022952,1000 ML alanine 30.1 MG/ML / arginine 3.95 MG/ML / aspartic acid 1.91 MG/ML / calcium chloride 0.343 MG/ML / glucose 250 MG/ML / glutamate 3.14 MG/ML / glycine 5.15 MG/ML / histidine 3 MG/ML / isoleucine 2.8 MG/ML / ... Injectable Solution,S,Standard,V,Valid,OMOP4921466,Drug,RxNorm Extension,Quant Clinical Drug,1596168000000,4102376400000
2009249,1000 ML alanine 30.1 MG/ML / arginine 3.95 MG/ML / aspartic acid 1.91 MG/ML / calcium chloride 0.343 MG/ML / glucose 250 MG/ML / glutamate 3.14 MG/ML / glycine 5.15 MG/ML / histidine 3 MG/ML / isoleucine 2.8 MG/ML / ... Injectable Solution [PN-MIX NO2],S,Standard,V,Valid,OMOP4921467,Drug,RxNorm Extension,Quant Branded Drug,1596168000000,4102376400000
2022947,"1000 ML alanine 30.1 MG/ML / arginine 3.95 MG/ML / aspartic acid 1.91 MG/ML / calcium chloride, dihydration 0.414 MG/ML / glucose 250 MG/ML / glutamate 3.14 MG/ML / glycine 5.15 MG/ML / histidine 3 MG/ML / ... Injectable Solution [Combiflex]",S,Standard,V,Valid,OMOP4921461,Drug,RxNorm Extension,Quant Branded Drug,1596168000000,4102376400000
2022948,"1000 ML alanine 30.1 MG/ML / arginine 3.95 MG/ML / aspartic acid 1.91 MG/ML / calcium chloride, dihydration 0.414 MG/ML / glucose 250 MG/ML / glutamate 3.14 MG/ML / glycine 5.15 MG/ML / histidine 3 MG/ML / ... Injectable Solution [Combiflex] by JW",S,Standard,V,Valid,OMOP4921462,Drug,RxNorm Extension,Marketed Product,1596168000000,4102376400000
2022950,"1000 ML alanine 30.1 MG/ML / arginine 3.95 MG/ML / aspartic acid 1.91 MG/ML / calcium chloride, dihydration 0.414 MG/ML / glucose 250 MG/ML / glutamate 3.14 MG/ML / glycine 5.15 MG/ML / histidine 3 MG/ML / ... Injectable Solution [MULTIFLEX]",S,Standard,V,Valid,OMOP4921464,Drug,RxNorm Extension,Quant Branded Drug,1596168000000,4102376400000
2022951,"1000 ML alanine 30.1 MG/ML / arginine 3.95 MG/ML / aspartic acid 1.91 MG/ML / calcium chloride, dihydration 0.414 MG/ML / glucose 250 MG/ML / glutamate 3.14 MG/ML / glycine 5.15 MG/ML / histidine 3 MG/ML / ... Injectable Solution [MULTIFLEX] by Daihan",S,Standard,V,Valid,OMOP4921465,Drug,RxNorm Extension,Marketed Product,1596168000000,4102376400000
2022949,"1000 ML alanine 30.1 MG/ML / arginine 3.95 MG/ML / aspartic acid 1.91 MG/ML / calcium chloride, dihydration 0.414 MG/ML / glucose 250 MG/ML / glutamate 3.14 MG/ML / glycine 5.15 MG/ML / histidine 3 MG/ML / isoleucine 2.8 MG/ML / ... Injectable Solution",S,Standard,V,Valid,OMOP4921463,Drug,RxNorm Extension,Quant Clinical Drug,1596168000000,4102376400000
2009243,1000 ML alanine 3.48 MG/ML / arginine 4.89 MG/ML / calcium chloride 0.414 MG/ML / glucose 250 MG/ML / glycine 7.28 MG/ML / histidine 10.4 MG/ML / isoleucine 3.6 MG/ML / l-cysteine 0.12 MG/ML / ... Injectable Solution [KABITWIN NO1] by Daihan,S,Standard,V,Valid,OMOP4921446,Drug,RxNorm Extension,Marketed Product,1596168000000,4102376400000
2009240,1000 ML alanine 3.48 MG/ML / arginine 4.89 MG/ML / calcium chloride 0.414 MG/ML / glucose 250 MG/ML / glycine 7.28 MG/ML / histidine 10.4 MG/ML / isoleucine 3.6 MG/ML / l-cysteine 0.12 MG/ML / leucine 4.7 MG/ML / ... Injectable Solution,S,Standard,V,Valid,OMOP4921444,Drug,RxNorm Extension,Quant Clinical Drug,1596168000000,4102376400000
2009241,1000 ML alanine 3.48 MG/ML / arginine 4.89 MG/ML / calcium chloride 0.414 MG/ML / glucose 250 MG/ML / glycine 7.28 MG/ML / histidine 10.4 MG/ML / isoleucine 3.6 MG/ML / l-cysteine 0.12 MG/ML / leucine 4.7 MG/ML / ... Injectable Solution [KABITWIN NO1],S,Standard,V,Valid,OMOP4921445,Drug,RxNorm Extension,Quant Branded Drug,1596168000000,4102376400000
2009239,1000 ML alanine 3.48 MG/ML / arginine 4.89 MG/ML / calcium chloride 0.414 MG/ML / glucose 250 MG/ML / glycine 7.28 MG/ML / histidine 1.4 MG/ML / isoleucine 3.6 MG/ML / l-cysteine 0.12 MG/ML / ... Injectable Solution [KABITWIN NO1] by Daihan,S,Standard,V,Valid,OMOP4921443,Drug,RxNorm Extension,Marketed Product,1596168000000,4102376400000
2009237,1000 ML alanine 3.48 MG/ML / arginine 4.89 MG/ML / calcium chloride 0.414 MG/ML / glucose 250 MG/ML / glycine 7.28 MG/ML / histidine 1.4 MG/ML / isoleucine 3.6 MG/ML / l-cysteine 0.12 MG/ML / leucine 4.7 MG/ML / ... Injectable Solution,S,Standard,V,Valid,OMOP4921441,Drug,RxNorm Extension,Quant Clinical Drug,1596168000000,4102376400000
2009238,1000 ML alanine 3.48 MG/ML / arginine 4.89 MG/ML / calcium chloride 0.414 MG/ML / glucose 250 MG/ML / glycine 7.28 MG/ML / histidine 1.4 MG/ML / isoleucine 3.6 MG/ML / l-cysteine 0.12 MG/ML / leucine 4.7 MG/ML / ... Injectable Solution [KABITWIN NO1],S,Standard,V,Valid,OMOP4921442,Drug,RxNorm Extension,Quant Branded Drug,1596168000000,4102376400000
2009230,1000 ML alanine 3 MG/ML / arginine 4.05 MG/ML / calcium chloride 0.414 MG/ML / glucose 250 MG/ML / glycine 5.7 MG/ML / histidine 10.4 MG/ML / isoleucine 3 MG/ML / l-cysteine 0.1 MG/ML / ... Injectable Solution [MG COMBI1] by Korea MG,S,Standard,V,Valid,OMOP4921435,Drug,RxNorm Extension,Marketed Product,1596168000000,4102376400000
2009229,1000 ML alanine 3 MG/ML / arginine 4.05 MG/ML / calcium chloride 0.414 MG/ML / glucose 250 MG/ML / glycine 5.7 MG/ML / histidine 10.4 MG/ML / isoleucine 3 MG/ML / l-cysteine 0.1 MG/ML / leucine 3.85 MG/ML / ... Injectable Solution [MG COMBI1],S,Standard,V,Valid,OMOP4921434,Drug,RxNorm Extension,Quant Branded Drug,1596168000000,4102376400000
